# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-11-30 15:08:44 EST       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04264331 ST. LAWRENCE R AT CORNWALL ONT NR MASSENA NY
# -----------------------------------------------------------------------------------
#
# Data provided for site 04264331
#            TS   parameter     statistic     Description
#        105820       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	105820_00060_00003	105820_00060_00003_cd
USGS	04264331	1969-06-23	295000	A
USGS	04264331	1969-06-24	295000	A
USGS	04264331	1969-06-25	295000	A
USGS	04264331	1969-06-26	295000	A
USGS	04264331	1969-06-27	295000	A
USGS	04264331	1969-06-28	299000	A
USGS	04264331	1969-06-29	299000	A
USGS	04264331	1969-06-30	299000	A
USGS	04264331	1969-07-01	299000	A
USGS	04264331	1969-07-02	299000	A
USGS	04264331	1969-07-03	299000	A
USGS	04264331	1969-07-04	299000	A
USGS	04264331	1969-07-05	299000	A
USGS	04264331	1969-07-06	299000	A
USGS	04264331	1969-07-07	299000	A
USGS	04264331	1969-07-08	299000	A
USGS	04264331	1969-07-09	299000	A
USGS	04264331	1969-07-10	299000	A
USGS	04264331	1969-07-11	299000	A
USGS	04264331	1969-07-12	297000	A
USGS	04264331	1969-07-13	297000	A
USGS	04264331	1969-07-14	297000	A
USGS	04264331	1969-07-15	297000	A
USGS	04264331	1969-07-16	297000	A
USGS	04264331	1969-07-17	298000	A
USGS	04264331	1969-07-18	297000	A
USGS	04264331	1969-07-19	298000	A
USGS	04264331	1969-07-20	298000	A
USGS	04264331	1969-07-21	298000	A
USGS	04264331	1969-07-22	298000	A
USGS	04264331	1969-07-23	298000	A
USGS	04264331	1969-07-24	298000	A
USGS	04264331	1969-07-25	298000	A
USGS	04264331	1969-07-26	293000	A
USGS	04264331	1969-07-27	293000	A
USGS	04264331	1969-07-28	293000	A
USGS	04264331	1969-07-29	293000	A
USGS	04264331	1969-07-30	293000	A
USGS	04264331	1969-07-31	293000	A
USGS	04264331	1969-08-01	293000	A
USGS	04264331	1969-08-02	298000	A
USGS	04264331	1969-08-03	298000	A
USGS	04264331	1969-08-04	298000	A
USGS	04264331	1969-08-05	298000	A
USGS	04264331	1969-08-06	298000	A
USGS	04264331	1969-08-07	298000	A
USGS	04264331	1969-08-08	298000	A
USGS	04264331	1969-08-09	297000	A
USGS	04264331	1969-08-10	297000	A
USGS	04264331	1969-08-11	297000	A
USGS	04264331	1969-08-12	297000	A
USGS	04264331	1969-08-13	297000	A
USGS	04264331	1969-08-14	297000	A
USGS	04264331	1969-08-15	297000	A
USGS	04264331	1969-08-16	293000	A
USGS	04264331	1969-08-17	293000	A
USGS	04264331	1969-08-18	293000	A
USGS	04264331	1969-08-19	293000	A
USGS	04264331	1969-08-20	293000	A
USGS	04264331	1969-08-21	293000	A
USGS	04264331	1969-08-22	293000	A
USGS	04264331	1969-08-23	293000	A
USGS	04264331	1969-08-24	293000	A
USGS	04264331	1969-08-25	293000	A
USGS	04264331	1969-08-26	293000	A
USGS	04264331	1969-08-27	293000	A
USGS	04264331	1969-08-28	293000	A
USGS	04264331	1969-08-29	293000	A
USGS	04264331	1969-08-30	287000	A
USGS	04264331	1969-08-31	287000	A
USGS	04264331	1969-09-01	287000	A
USGS	04264331	1969-09-02	287000	A
USGS	04264331	1969-09-03	287000	A
USGS	04264331	1969-09-04	287000	A
USGS	04264331	1969-09-05	287000	A
USGS	04264331	1969-09-06	283000	A
USGS	04264331	1969-09-07	283000	A
USGS	04264331	1969-09-08	283000	A
USGS	04264331	1969-09-09	283000	A
USGS	04264331	1969-09-10	283000	A
USGS	04264331	1969-09-11	283000	A
USGS	04264331	1969-09-12	283000	A
USGS	04264331	1969-09-13	278000	A
USGS	04264331	1969-09-14	278000	A
USGS	04264331	1969-09-15	278000	A
USGS	04264331	1969-09-16	278000	A
USGS	04264331	1969-09-17	278000	A
USGS	04264331	1969-09-18	278000	A
USGS	04264331	1969-09-19	278000	A
USGS	04264331	1969-09-20	272000	A
USGS	04264331	1969-09-21	272000	A
USGS	04264331	1969-09-22	272000	A
USGS	04264331	1969-09-23	272000	A
USGS	04264331	1969-09-24	272000	A
USGS	04264331	1969-09-25	272000	A
USGS	04264331	1969-09-26	272000	A
USGS	04264331	1969-09-27	264000	A
USGS	04264331	1969-09-28	264000	A
USGS	04264331	1969-09-29	264000	A
USGS	04264331	1969-09-30	264000	A
USGS	04264331	1969-10-01	264000	A
USGS	04264331	1969-10-02	264000	A
USGS	04264331	1969-10-03	264000	A
USGS	04264331	1969-10-04	258000	A
USGS	04264331	1969-10-05	258000	A
USGS	04264331	1969-10-06	258000	A
USGS	04264331	1969-10-07	258000	A
USGS	04264331	1969-10-08	258000	A
USGS	04264331	1969-10-09	258000	A
USGS	04264331	1969-10-10	258000	A
USGS	04264331	1969-10-11	254000	A
USGS	04264331	1969-10-12	254000	A
USGS	04264331	1969-10-13	254000	A
USGS	04264331	1969-10-14	254000	A
USGS	04264331	1969-10-15	254000	A
USGS	04264331	1969-10-16	254000	A
USGS	04264331	1969-10-17	254000	A
USGS	04264331	1969-10-18	249000	A
USGS	04264331	1969-10-19	249000	A
USGS	04264331	1969-10-20	249000	A
USGS	04264331	1969-10-21	250000	A
USGS	04264331	1969-10-22	249000	A
USGS	04264331	1969-10-23	249000	A
USGS	04264331	1969-10-24	249000	A
USGS	04264331	1969-10-25	256000	A
USGS	04264331	1969-10-26	256000	A
USGS	04264331	1969-10-27	256000	A
USGS	04264331	1969-10-28	256000	A
USGS	04264331	1969-10-29	256000	A
USGS	04264331	1969-10-30	256000	A
USGS	04264331	1969-10-31	256000	A
USGS	04264331	1969-11-01	244000	A
USGS	04264331	1969-11-02	244000	A
USGS	04264331	1969-11-03	244000	A
USGS	04264331	1969-11-04	244000	A
USGS	04264331	1969-11-05	244000	A
USGS	04264331	1969-11-06	244000	A
USGS	04264331	1969-11-07	244000	A
USGS	04264331	1969-11-08	246000	A
USGS	04264331	1969-11-09	246000	A
USGS	04264331	1969-11-10	246000	A
USGS	04264331	1969-11-11	246000	A
USGS	04264331	1969-11-12	246000	A
USGS	04264331	1969-11-13	246000	A
USGS	04264331	1969-11-14	247000	A
USGS	04264331	1969-11-15	248000	A
USGS	04264331	1969-11-16	248000	A
USGS	04264331	1969-11-17	248000	A
USGS	04264331	1969-11-18	248000	A
USGS	04264331	1969-11-19	248000	A
USGS	04264331	1969-11-20	248000	A
USGS	04264331	1969-11-21	248000	A
USGS	04264331	1969-11-22	252000	A
USGS	04264331	1969-11-23	252000	A
USGS	04264331	1969-11-24	252000	A
USGS	04264331	1969-11-25	252000	A
USGS	04264331	1969-11-26	252000	A
USGS	04264331	1969-11-27	252000	A
USGS	04264331	1969-11-28	252000	A
USGS	04264331	1969-11-29	253000	A
USGS	04264331	1969-11-30	253000	A
USGS	04264331	1969-12-01	256000	A
USGS	04264331	1969-12-02	259000	A
USGS	04264331	1969-12-03	259000	A
USGS	04264331	1969-12-04	257000	A
USGS	04264331	1969-12-05	256000	A
USGS	04264331	1969-12-06	248000	A
USGS	04264331	1969-12-07	248000	A
USGS	04264331	1969-12-08	252000	A
USGS	04264331	1969-12-09	252000	A
USGS	04264331	1969-12-10	250000	A
USGS	04264331	1969-12-11	248000	A
USGS	04264331	1969-12-12	248000	A
USGS	04264331	1969-12-13	225000	A
USGS	04264331	1969-12-14	225000	A
USGS	04264331	1969-12-15	253000	A
USGS	04264331	1969-12-16	253000	A
USGS	04264331	1969-12-17	253000	A
USGS	04264331	1969-12-18	253000	A
USGS	04264331	1969-12-19	253000	A
USGS	04264331	1969-12-20	230000	A
USGS	04264331	1969-12-21	230000	A
USGS	04264331	1969-12-22	258000	A
USGS	04264331	1969-12-23	240000	A
USGS	04264331	1969-12-24	230000	A
USGS	04264331	1969-12-25	230000	A
USGS	04264331	1969-12-26	230000	A
USGS	04264331	1969-12-27	230000	A
USGS	04264331	1969-12-28	230000	A
USGS	04264331	1969-12-29	230000	A
USGS	04264331	1969-12-30	230000	A
USGS	04264331	1969-12-31	230000	A
USGS	04264331	1970-01-01	230000	A
USGS	04264331	1970-01-02	221000	A
USGS	04264331	1970-01-03	200000	A
USGS	04264331	1970-01-04	200000	A
USGS	04264331	1970-01-05	222000	A
USGS	04264331	1970-01-06	228000	A
USGS	04264331	1970-01-07	228000	A
USGS	04264331	1970-01-08	230000	A
USGS	04264331	1970-01-09	237000	A
USGS	04264331	1970-01-10	220000	A
USGS	04264331	1970-01-11	220000	A
USGS	04264331	1970-01-12	234000	A
USGS	04264331	1970-01-13	234000	A
USGS	04264331	1970-01-14	234000	A
USGS	04264331	1970-01-15	235000	A
USGS	04264331	1970-01-16	234000	A
USGS	04264331	1970-01-17	221000	A
USGS	04264331	1970-01-18	221000	A
USGS	04264331	1970-01-19	235000	A
USGS	04264331	1970-01-20	235000	A
USGS	04264331	1970-01-21	235000	A
USGS	04264331	1970-01-22	235000	A
USGS	04264331	1970-01-23	235000	A
USGS	04264331	1970-01-24	220000	A
USGS	04264331	1970-01-25	220000	A
USGS	04264331	1970-01-26	234000	A
USGS	04264331	1970-01-27	234000	A
USGS	04264331	1970-01-28	234000	A
USGS	04264331	1970-01-29	234000	A
USGS	04264331	1970-01-30	234000	A
USGS	04264331	1970-01-31	220000	A
USGS	04264331	1970-02-01	220000	A
USGS	04264331	1970-02-02	234000	A
USGS	04264331	1970-02-03	234000	A
USGS	04264331	1970-02-04	234000	A
USGS	04264331	1970-02-05	234000	A
USGS	04264331	1970-02-06	234000	A
USGS	04264331	1970-02-07	236000	A
USGS	04264331	1970-02-08	236000	A
USGS	04264331	1970-02-09	236000	A
USGS	04264331	1970-02-10	236000	A
USGS	04264331	1970-02-11	236000	A
USGS	04264331	1970-02-12	236000	A
USGS	04264331	1970-02-13	236000	A
USGS	04264331	1970-02-14	240000	A
USGS	04264331	1970-02-15	240000	A
USGS	04264331	1970-02-16	240000	A
USGS	04264331	1970-02-17	240000	A
USGS	04264331	1970-02-18	240000	A
USGS	04264331	1970-02-19	240000	A
USGS	04264331	1970-02-20	240000	A
USGS	04264331	1970-02-21	225000	A
USGS	04264331	1970-02-22	219000	A
USGS	04264331	1970-02-23	239000	A
USGS	04264331	1970-02-24	239000	A
USGS	04264331	1970-02-25	239000	A
USGS	04264331	1970-02-26	239000	A
USGS	04264331	1970-02-27	239000	A
USGS	04264331	1970-02-28	227000	A
USGS	04264331	1970-03-01	227000	A
USGS	04264331	1970-03-02	241000	A
USGS	04264331	1970-03-03	241000	A
USGS	04264331	1970-03-04	241000	A
USGS	04264331	1970-03-05	241000	A
USGS	04264331	1970-03-06	241000	A
USGS	04264331	1970-03-07	228000	A
USGS	04264331	1970-03-08	228000	A
USGS	04264331	1970-03-09	242000	A
USGS	04264331	1970-03-10	242000	A
USGS	04264331	1970-03-11	242000	A
USGS	04264331	1970-03-12	242000	A
USGS	04264331	1970-03-13	243000	A
USGS	04264331	1970-03-14	215000	A
USGS	04264331	1970-03-15	215000	A
USGS	04264331	1970-03-16	243000	A
USGS	04264331	1970-03-17	244000	A
USGS	04264331	1970-03-18	243000	A
USGS	04264331	1970-03-19	243000	A
USGS	04264331	1970-03-20	243000	A
USGS	04264331	1970-03-21	210000	A
USGS	04264331	1970-03-22	210000	A
USGS	04264331	1970-03-23	238000	A
USGS	04264331	1970-03-24	238000	A
USGS	04264331	1970-03-25	238000	A
USGS	04264331	1970-03-26	238000	A
USGS	04264331	1970-03-27	238000	A
USGS	04264331	1970-03-28	233000	A
USGS	04264331	1970-03-29	233000	A
USGS	04264331	1970-03-30	233000	A
USGS	04264331	1970-03-31	233000	A
USGS	04264331	1970-04-01	233000	A
USGS	04264331	1970-04-02	233000	A
USGS	04264331	1970-04-03	233000	A
USGS	04264331	1970-04-04	236000	A
USGS	04264331	1970-04-05	210000	A
USGS	04264331	1970-04-06	236000	A
USGS	04264331	1970-04-07	236000	A
USGS	04264331	1970-04-08	236000	A
USGS	04264331	1970-04-09	236000	A
USGS	04264331	1970-04-10	236000	A
USGS	04264331	1970-04-11	220000	A
USGS	04264331	1970-04-12	220000	A
USGS	04264331	1970-04-13	240000	A
USGS	04264331	1970-04-14	240000	A
USGS	04264331	1970-04-15	240000	A
USGS	04264331	1970-04-16	240000	A
USGS	04264331	1970-04-17	240000	A
USGS	04264331	1970-04-18	239000	A
USGS	04264331	1970-04-19	239000	A
USGS	04264331	1970-04-20	239000	A
USGS	04264331	1970-04-21	239000	A
USGS	04264331	1970-04-22	239000	A
USGS	04264331	1970-04-23	239000	A
USGS	04264331	1970-04-24	239000	A
USGS	04264331	1970-04-25	243000	A
USGS	04264331	1970-04-26	242000	A
USGS	04264331	1970-04-27	243000	A
USGS	04264331	1970-04-28	243000	A
USGS	04264331	1970-04-29	243000	A
USGS	04264331	1970-04-30	243000	A
USGS	04264331	1970-05-01	243000	A
USGS	04264331	1970-05-02	249000	A
USGS	04264331	1970-05-03	249000	A
USGS	04264331	1970-05-04	249000	A
USGS	04264331	1970-05-05	249000	A
USGS	04264331	1970-05-06	249000	A
USGS	04264331	1970-05-07	249000	A
USGS	04264331	1970-05-08	249000	A
USGS	04264331	1970-05-09	249000	A
USGS	04264331	1970-05-10	249000	A
USGS	04264331	1970-05-11	249000	A
USGS	04264331	1970-05-12	249000	A
USGS	04264331	1970-05-13	249000	A
USGS	04264331	1970-05-14	249000	A
USGS	04264331	1970-05-15	249000	A
USGS	04264331	1970-05-16	246000	A
USGS	04264331	1970-05-17	246000	A
USGS	04264331	1970-05-18	246000	A
USGS	04264331	1970-05-19	246000	A
USGS	04264331	1970-05-20	246000	A
USGS	04264331	1970-05-21	247000	A
USGS	04264331	1970-05-22	245000	A
USGS	04264331	1970-05-23	252000	A
USGS	04264331	1970-05-24	252000	A
USGS	04264331	1970-05-25	252000	A
USGS	04264331	1970-05-26	252000	A
USGS	04264331	1970-05-27	252000	A
USGS	04264331	1970-05-28	252000	A
USGS	04264331	1970-05-29	252000	A
USGS	04264331	1970-05-30	252000	A
USGS	04264331	1970-05-31	252000	A
USGS	04264331	1970-06-01	252000	A
USGS	04264331	1970-06-02	252000	A
USGS	04264331	1970-06-03	252000	A
USGS	04264331	1970-06-04	252000	A
USGS	04264331	1970-06-05	252000	A
USGS	04264331	1970-06-06	252000	A
USGS	04264331	1970-06-07	252000	A
USGS	04264331	1970-06-08	252000	A
USGS	04264331	1970-06-09	252000	A
USGS	04264331	1970-06-10	252000	A
USGS	04264331	1970-06-11	252000	A
USGS	04264331	1970-06-12	252000	A
USGS	04264331	1970-06-13	248000	A
USGS	04264331	1970-06-14	248000	A
USGS	04264331	1970-06-15	248000	A
USGS	04264331	1970-06-16	248000	A
USGS	04264331	1970-06-17	248000	A
USGS	04264331	1970-06-18	248000	A
USGS	04264331	1970-06-19	248000	A
USGS	04264331	1970-06-20	248000	A
USGS	04264331	1970-06-21	248000	A
USGS	04264331	1970-06-22	248000	A
USGS	04264331	1970-06-23	248000	A
USGS	04264331	1970-06-24	248000	A
USGS	04264331	1970-06-25	248000	A
USGS	04264331	1970-06-26	248000	A
USGS	04264331	1970-06-27	245000	A
USGS	04264331	1970-06-28	245000	A
USGS	04264331	1970-06-29	245000	A
USGS	04264331	1970-06-30	245000	A
USGS	04264331	1970-07-01	245000	A
USGS	04264331	1970-07-02	245000	A
USGS	04264331	1970-07-03	245000	A
USGS	04264331	1970-07-04	253000	A
USGS	04264331	1970-07-05	253000	A
USGS	04264331	1970-07-06	253000	A
USGS	04264331	1970-07-07	253000	A
USGS	04264331	1970-07-08	253000	A
USGS	04264331	1970-07-09	253000	A
USGS	04264331	1970-07-10	253000	A
USGS	04264331	1970-07-11	255000	A
USGS	04264331	1970-07-12	255000	A
USGS	04264331	1970-07-13	256000	A
USGS	04264331	1970-07-14	255000	A
USGS	04264331	1970-07-15	255000	A
USGS	04264331	1970-07-16	255000	A
USGS	04264331	1970-07-17	255000	A
USGS	04264331	1970-07-18	257000	A
USGS	04264331	1970-07-19	257000	A
USGS	04264331	1970-07-20	257000	A
USGS	04264331	1970-07-21	257000	A
USGS	04264331	1970-07-22	257000	A
USGS	04264331	1970-07-23	257000	A
USGS	04264331	1970-07-24	257000	A
USGS	04264331	1970-07-25	265000	A
USGS	04264331	1970-07-26	265000	A
USGS	04264331	1970-07-27	265000	A
USGS	04264331	1970-07-28	265000	A
USGS	04264331	1970-07-29	265000	A
USGS	04264331	1970-07-30	265000	A
USGS	04264331	1970-07-31	265000	A
USGS	04264331	1970-08-01	265000	A
USGS	04264331	1970-08-02	265000	A
USGS	04264331	1970-08-03	265000	A
USGS	04264331	1970-08-04	265000	A
USGS	04264331	1970-08-05	265000	A
USGS	04264331	1970-08-06	265000	A
USGS	04264331	1970-08-07	265000	A
USGS	04264331	1970-08-08	268000	A
USGS	04264331	1970-08-09	268000	A
USGS	04264331	1970-08-10	268000	A
USGS	04264331	1970-08-11	268000	A
USGS	04264331	1970-08-12	268000	A
USGS	04264331	1970-08-13	268000	A
USGS	04264331	1970-08-14	268000	A
USGS	04264331	1970-08-15	265000	A
USGS	04264331	1970-08-16	265000	A
USGS	04264331	1970-08-17	265000	A
USGS	04264331	1970-08-18	265000	A
USGS	04264331	1970-08-19	265000	A
USGS	04264331	1970-08-20	265000	A
USGS	04264331	1970-08-21	265000	A
USGS	04264331	1970-08-22	264000	A
USGS	04264331	1970-08-23	264000	A
USGS	04264331	1970-08-24	264000	A
USGS	04264331	1970-08-25	264000	A
USGS	04264331	1970-08-26	264000	A
USGS	04264331	1970-08-27	264000	A
USGS	04264331	1970-08-28	264000	A
USGS	04264331	1970-08-29	261000	A
USGS	04264331	1970-08-30	261000	A
USGS	04264331	1970-08-31	261000	A
USGS	04264331	1970-09-01	261000	A
USGS	04264331	1970-09-02	261000	A
USGS	04264331	1970-09-03	261000	A
USGS	04264331	1970-09-04	261000	A
USGS	04264331	1970-09-05	257000	A
USGS	04264331	1970-09-06	257000	A
USGS	04264331	1970-09-07	257000	A
USGS	04264331	1970-09-08	257000	A
USGS	04264331	1970-09-09	257000	A
USGS	04264331	1970-09-10	257000	A
USGS	04264331	1970-09-11	257000	A
USGS	04264331	1970-09-12	258000	A
USGS	04264331	1970-09-13	258000	A
USGS	04264331	1970-09-14	258000	A
USGS	04264331	1970-09-15	258000	A
USGS	04264331	1970-09-16	258000	A
USGS	04264331	1970-09-17	258000	A
USGS	04264331	1970-09-18	258000	A
USGS	04264331	1970-09-19	257000	A
USGS	04264331	1970-09-20	257000	A
USGS	04264331	1970-09-21	257000	A
USGS	04264331	1970-09-22	257000	A
USGS	04264331	1970-09-23	257000	A
USGS	04264331	1970-09-24	257000	A
USGS	04264331	1970-09-25	257000	A
USGS	04264331	1970-09-26	260000	A
USGS	04264331	1970-09-27	260000	A
USGS	04264331	1970-09-28	260000	A
USGS	04264331	1970-09-29	260000	A
USGS	04264331	1970-09-30	260000	A
USGS	04264331	1970-10-01	260000	A
USGS	04264331	1970-10-02	260000	A
USGS	04264331	1970-10-03	263000	A
USGS	04264331	1970-10-04	263000	A
USGS	04264331	1970-10-05	263000	A
USGS	04264331	1970-10-06	263000	A
USGS	04264331	1970-10-07	263000	A
USGS	04264331	1970-10-08	263000	A
USGS	04264331	1970-10-09	263000	A
