Date Time, Water Level, I, L 
1988-03-29 00:00,244.853,0,0
1988-03-30 00:00,244.832,0,0
1988-03-31 00:00,244.891,0,0
1988-04-01 00:00,244.923,0,0
1988-04-02 00:00,244.914,0,0
1988-04-03 00:00,244.970,0,0
1988-04-04 00:00,245.035,0,0
1988-04-05 00:00,245.096,0,0
1988-04-06 00:00,245.122,0,0
1988-04-07 00:00,245.148,0,0
1988-04-08 00:00,245.212,0,0
1988-04-09 00:00,245.234,0,0
1988-04-10 00:00,245.233,0,0
1988-04-11 00:00,245.237,0,0
1988-04-12 00:00,245.244,0,0
1988-04-13 00:00,245.237,0,0
1988-04-14 00:00,245.233,0,0
1988-04-15 00:00,245.278,0,0
1988-04-16 00:00,245.285,0,0
1988-04-17 00:00,245.264,0,0
1988-04-18 00:00,245.289,0,0
1988-04-19 00:00,245.286,0,0
1988-04-20 00:00,245.274,0,0
1988-04-21 00:00,245.324,0,0
1988-04-22 00:00,245.316,0,0
1988-04-23 00:00,245.318,0,0
1988-04-24 00:00,245.290,0,0
1988-04-25 00:00,245.331,0,0
1988-04-26 00:00,245.350,0,0
1988-04-27 00:00,245.339,0,0
1988-04-28 00:00,245.365,0,0
1988-04-29 00:00,245.433,0,0
1988-04-30 00:00,245.441,0,0
1988-05-01 00:00,245.446,0,0
1988-05-02 00:00,245.450,0,0
1988-05-03 00:00,245.466,0,0
1988-05-04 00:00,245.471,0,0
1988-05-05 00:00,245.486,0,0
1988-05-06 00:00,245.521,0,0
1988-05-07 00:00,245.515,0,0
1988-05-08 00:00,245.528,0,0
1988-05-09 00:00,245.520,0,0
1988-05-10 00:00,245.546,0,0
1988-05-11 00:00,245.588,0,0
1988-05-12 00:00,245.607,0,0
1988-05-13 00:00,245.578,0,0
1988-05-14 00:00,245.643,0,0
1988-05-15 00:00,245.650,0,0
1988-05-16 00:00,245.670,0,0
1988-05-17 00:00,245.684,0,0
1988-05-18 00:00,245.696,0,0
1988-05-19 00:00,245.705,0,0
1988-05-20 00:00,245.764,0,0
1988-05-21 00:00,245.779,0,0
1988-05-22 00:00,245.782,0,0
1988-05-23 00:00,245.805,0,0
1988-05-24 00:00,245.847,0,0
1988-05-25 00:00,245.903,0,0
1988-05-26 00:00,245.899,0,0
1988-05-27 00:00,245.887,0,0
1988-05-28 00:00,245.899,0,0
1988-05-29 00:00,245.886,0,0
1988-05-30 00:00,245.890,0,0
1988-05-31 00:00,245.897,0,0
1988-06-01 00:00,245.927,0,0
1988-06-02 00:00,245.896,0,0
1988-06-03 00:00,245.894,0,0
1988-06-04 00:00,245.873,0,0
1988-06-05 00:00,245.873,0,0
1988-06-06 00:00,245.880,0,0
1988-06-07 00:00,245.904,0,0
1988-06-08 00:00,245.874,0,0
1988-06-09 00:00,245.874,0,0
1988-06-10 00:00,245.839,0,0
1988-06-11 00:00,245.810,0,0
1988-06-12 00:00,245.790,0,0
1988-06-13 00:00,245.798,0,0
1988-06-14 00:00,245.788,0,0
1988-06-15 00:00,245.800,0,0
1988-06-16 00:00,245.808,0,0
1988-06-17 00:00,245.804,0,0
1988-06-18 00:00,245.768,0,0
1988-06-19 00:00,245.737,0,0
1988-06-20 00:00,245.742,0,0
1988-06-21 00:00,245.771,0,0
1988-06-22 00:00,245.789,0,0
1988-06-23 00:00,245.854,0,0
1988-06-24 00:00,245.794,0,0
1988-06-25 00:00,245.730,0,0
1988-06-26 00:00,245.798,0,0
1988-06-27 00:00,245.783,0,0
1988-06-28 00:00,245.751,0,0
1988-06-29 00:00,245.757,0,0
1988-06-30 00:00,245.790,0,0
1988-07-01 00:00,245.776,0,0
1988-07-02 00:00,245.721,0,0
1988-07-03 00:00,245.703,0,0
1988-07-04 00:00,245.678,0,0
1988-07-05 00:00,245.648,0,0
1988-07-06 00:00,245.611,0,0
1988-07-07 00:00,245.609,0,0
1988-07-08 00:00,245.592,0,0
1988-07-09 00:00,245.587,0,0
1988-07-10 00:00,245.584,0,0
1988-07-11 00:00,245.597,0,0
1988-07-12 00:00,245.635,0,0
1988-07-13 00:00,245.562,0,0
1988-07-14 00:00,245.533,0,0
1988-07-15 00:00,245.619,0,0
1988-07-16 00:00,245.579,0,0
1988-07-17 00:00,245.764,0,0
1988-07-18 00:00,245.683,0,0
1988-07-19 00:00,245.673,0,0
1988-07-20 00:00,245.653,0,0
1988-07-21 00:00,245.625,0,0
1988-07-22 00:00,245.600,0,0
1988-07-23 00:00,245.588,0,0
1988-07-24 00:00,245.588,0,0
1988-07-25 00:00,245.597,0,0
1988-07-26 00:00,245.631,0,0
1988-07-27 00:00,245.643,0,0
1988-07-28 00:00,245.638,0,0
1988-07-29 00:00,245.604,0,0
1988-07-30 00:00,245.608,0,0
1988-07-31 00:00,245.686,0,0
1988-08-01 00:00,245.659,0,0
1988-08-02 00:00,245.575,0,0
1988-08-03 00:00,245.544,0,0
1988-08-04 00:00,245.509,0,0
1988-08-05 00:00,245.519,0,0
1988-08-06 00:00,245.535,0,0
1988-08-07 00:00,245.623,0,0
1988-08-08 00:00,245.573,0,0
1988-08-09 00:00,245.488,0,0
1988-08-10 00:00,245.487,0,0
1988-08-11 00:00,245.507,0,0
1988-08-12 00:00,245.469,0,0
1988-08-13 00:00,245.430,0,0
1988-08-14 00:00,245.427,0,0
1988-08-15 00:00,245.579,0,0
1988-08-16 00:00,245.539,0,0
1988-08-17 00:00,245.471,0,0
1988-08-18 00:00,245.421,0,0
1988-08-19 00:00,245.321,0,0
1988-08-20 00:00,245.304,0,0
1988-08-21 00:00,245.278,0,0
1988-08-22 00:00,245.229,0,0
1988-08-23 00:00,245.129,0,0
1988-08-24 00:00,245.137,0,0
1988-08-25 00:00,245.149,0,0
1988-08-26 00:00,245.171,0,0
1988-08-27 00:00,245.270,0,0
1988-08-28 00:00,245.286,0,0
1988-08-29 00:00,245.257,0,0
1988-08-30 00:00,245.229,0,0
1988-08-31 00:00,245.240,0,0
1988-09-01 00:00,245.184,0,0
1988-09-02 00:00,245.192,0,0
1988-09-03 00:00,245.163,0,0
1988-09-04 00:00,245.154,0,0
1988-09-05 00:00,245.212,0,0
1988-09-06 00:00,245.217,0,0
1988-09-07 00:00,245.163,0,0
1988-09-08 00:00,245.122,0,0
1988-09-09 00:00,245.057,0,0
1988-09-10 00:00,245.085,0,0
1988-09-11 00:00,245.084,0,0
1988-09-12 00:00,245.042,0,0
1988-09-13 00:00,245.037,0,0
1988-09-14 00:00,245.072,0,0
1988-09-15 00:00,245.034,0,0
1988-09-16 00:00,244.933,0,0
1988-09-17 00:00,244.898,0,0
1988-09-18 00:00,244.923,0,0
1988-09-19 00:00,244.918,0,0
1988-09-20 00:00,244.888,0,0
1988-09-21 00:00,244.987,0,0
1988-09-22 00:00,244.960,0,0
1988-09-23 00:00,244.946,0,0
1988-09-24 00:00,244.956,0,0
1988-09-25 00:00,244.898,0,0
1988-09-26 00:00,244.862,0,0
1988-09-27 00:00,244.810,0,0
1988-09-28 00:00,244.844,0,0
1988-09-29 00:00,244.774,0,0
1988-09-30 00:00,244.713,0,0
1988-10-01 00:00,244.698,0,0
1988-10-02 00:00,244.751,0,0
1988-10-03 00:00,244.772,0,0
1988-10-04 00:00,244.762,0,0
1988-10-05 00:00,244.783,0,0
1988-10-06 00:00,244.792,0,0
1988-10-07 00:00,244.747,0,0
1988-10-08 00:00,244.752,0,0
1988-10-09 00:00,244.717,0,0
1988-10-10 00:00,244.633,0,0
1988-10-11 00:00,244.747,0,0
1988-10-12 00:00,244.765,0,0
1988-10-13 00:00,244.722,0,0
1988-10-14 00:00,244.617,0,0
1988-10-15 00:00,244.605,0,0
1988-10-16 00:00,244.578,0,0
1988-10-17 00:00,244.545,0,0
1988-10-18 00:00,244.575,0,0
1988-10-19 00:00,244.621,0,0
1988-10-20 00:00,244.584,0,0
1988-10-21 00:00,244.474,0,0
1988-10-22 00:00,244.607,0,0
1988-10-23 00:00,244.560,0,0
1988-10-24 00:00,244.505,0,0
1988-10-25 00:00,244.484,0,0
1988-10-26 00:00,244.549,0,0
1988-10-27 00:00,244.562,0,0
1988-10-28 00:00,244.557,0,0
1988-10-29 00:00,244.573,0,0
1988-10-30 00:00,244.580,0,0
1988-10-31 00:00,244.503,0,0
1988-11-01 00:00,244.470,0,0
1988-11-02 00:00,244.562,0,0
1988-11-03 00:00,244.535,0,0
1988-11-04 00:00,244.471,0,0
1988-11-05 00:00,244.493,0,0
1988-11-06 00:00,244.489,0,0
1988-11-07 00:00,244.521,0,0
1988-11-08 00:00,244.539,0,0
1988-11-09 00:00,244.565,0,0
1988-11-10 00:00,244.503,0,0
1988-11-11 00:00,244.632,0,0
1988-11-12 00:00,244.592,0,0
1988-11-13 00:00,244.540,0,0
1988-11-14 00:00,244.576,0,0
1988-11-15 00:00,244.604,0,0
1988-11-16 00:00,244.545,0,0
1988-11-17 00:00,244.573,0,0
1988-11-18 00:00,244.587,0,0
1988-11-19 00:00,244.575,0,0
1988-11-20 00:00,244.596,0,0
1988-11-21 00:00,244.650,0,0
1988-11-22 00:00,244.604,0,0
1988-11-23 00:00,244.585,0,0
1988-11-24 00:00,244.566,0,0
1988-11-25 00:00,244.529,0,0
1988-11-26 00:00,244.553,0,0
1988-11-27 00:00,244.540,0,0
1988-11-28 00:00,244.542,0,0
1988-11-29 00:00,244.562,0,0
1988-11-30 00:00,244.503,0,0
1988-12-01 00:00,244.526,0,0
1988-12-02 00:00,244.488,0,0
1988-12-03 00:00,244.509,0,0
1988-12-04 00:00,244.533,0,0
1988-12-05 00:00,244.464,0,0
1988-12-06 00:00,244.413,0,0
1988-12-07 00:00,244.444,0,0
1988-12-08 00:00,244.465,0,0
1988-12-09 00:00,244.387,0,0
1988-12-10 00:00,244.443,0,0
1988-12-11 00:00,244.419,0,0
1988-12-12 00:00,244.272,0,0
1988-12-13 00:00,244.209,0,0
1988-12-14 00:00,244.243,0,0
1988-12-15 00:00,244.275,0,0
1988-12-16 00:00,244.263,0,0
1988-12-17 00:00,244.214,0,0
1988-12-18 00:00,244.229,0,0
1988-12-19 00:00,244.147,0,0
1988-12-20 00:00,244.137,0,0
1988-12-21 00:00,244.188,0,0
1988-12-22 00:00,244.191,0,0
1988-12-23 00:00,244.076,0,0
1988-12-24 00:00,244.143,0,0
1988-12-25 00:00,244.155,0,0
1988-12-26 00:00,244.177,0,0
1988-12-27 00:00,244.121,0,0
1988-12-28 00:00,244.177,0,0
1988-12-29 00:00,244.194,0,0
1988-12-30 00:00,244.161,0,0
1988-12-31 00:00,244.167,0,0
1989-01-01 00:00,244.148,0,0
1989-01-02 00:00,244.127,0,0
1989-01-03 00:00,244.189,0,0
1989-01-04 00:00,244.223,0,0
1989-01-05 00:00,244.150,0,0
1989-01-06 00:00,244.085,0,0
1989-01-07 00:00,244.023,0,0
1989-01-08 00:00,244.040,0,0
1989-01-09 00:00,244.163,0,0
1989-01-10 00:00,244.100,0,0
1989-01-11 00:00,244.171,0,0
1989-01-12 00:00,244.109,0,0
1989-01-13 00:00,244.174,0,0
1989-01-14 00:00,244.107,0,0
1989-01-15 00:00,244.116,0,0
1989-01-16 00:00,244.147,0,0
1989-01-17 00:00,244.132,0,0
1989-01-18 00:00,244.153,0,0
1989-01-19 00:00,244.174,0,0
1989-01-20 00:00,244.247,0,0
1989-01-21 00:00,244.228,0,0
1989-01-22 00:00,244.151,0,0
1989-01-23 00:00,244.159,0,0
1989-01-24 00:00,244.188,0,0
1989-01-25 00:00,244.144,0,0
1989-01-26 00:00,244.134,0,0
1989-01-27 00:00,244.223,0,0
1989-01-28 00:00,244.185,0,0
1989-01-29 00:00,244.224,0,0
1989-01-30 00:00,244.225,0,0
1989-01-31 00:00,244.253,0,0
1989-02-01 00:00,244.289,0,0
1989-02-02 00:00,244.305,0,0
1989-02-03 00:00,244.336,0,0
1989-02-04 00:00,244.275,0,0
1989-02-05 00:00,244.246,0,0
1989-02-06 00:00,244.242,0,0
1989-02-07 00:00,244.263,0,0
1989-02-08 00:00,244.215,0,0
1989-02-09 00:00,244.302,0,0
1989-02-10 00:00,244.224,0,0
1989-02-11 00:00,244.211,0,0
1989-02-12 00:00,244.261,0,0
1989-02-13 00:00,244.186,0,0
1989-02-14 00:00,244.190,0,0
1989-02-15 00:00,244.219,0,0
1989-02-16 00:00,244.226,0,0
1989-02-17 00:00,244.196,0,0
1989-02-18 00:00,244.153,0,0
1989-02-19 00:00,244.087,0,0
1989-02-20 00:00,244.121,0,0
1989-02-21 00:00,244.107,0,0
1989-02-22 00:00,244.134,0,0
1989-02-23 00:00,244.167,0,0
1989-02-24 00:00,244.122,0,0
1989-02-25 00:00,244.098,0,0
1989-02-26 00:00,244.082,0,0
1989-02-27 00:00,244.075,0,0
1989-02-28 00:00,244.069,0,0
1989-03-01 00:00,244.047,0,0
1989-03-02 00:00,244.065,0,0
1989-03-03 00:00,244.047,0,0
1989-03-04 00:00,243.990,0,0
1989-03-05 00:00,244.080,0,0
1989-03-06 00:00,244.066,0,0
1989-03-07 00:00,244.027,0,0
1989-03-08 00:00,243.930,0,0
1989-03-09 00:00,243.944,0,0
1989-03-10 00:00,243.941,0,0
1989-03-11 00:00,243.954,0,0
1989-03-12 00:00,243.971,0,0
1989-03-13 00:00,243.927,0,0
1989-03-14 00:00,243.918,0,0
1989-03-15 00:00,243.907,0,0
1989-03-16 00:00,243.981,0,0
1989-03-17 00:00,244.029,0,0
1989-03-18 00:00,244.122,0,0
1989-03-19 00:00,244.076,0,0
1989-03-20 00:00,244.054,0,0
1989-03-21 00:00,244.105,0,0
1989-03-22 00:00,244.094,0,0
1989-03-23 00:00,244.086,0,0
1989-03-24 00:00,244.079,0,0
1989-03-25 00:00,244.081,0,0
1989-03-26 00:00,244.110,0,0
1989-03-27 00:00,244.106,0,0
1989-03-28 00:00,244.129,0,0
1989-03-29 00:00,244.232,0,0
1989-03-30 00:00,244.304,0,0
1989-03-31 00:00,244.350,0,0
1989-04-01 00:00,244.436,0,0
1989-04-02 00:00,244.468,0,0
1989-04-03 00:00,244.556,0,0
1989-04-04 00:00,244.599,0,0
1989-04-05 00:00,244.670,0,0
1989-04-06 00:00,244.763,0,0
1989-04-07 00:00,244.826,0,0
1989-04-08 00:00,244.893,0,0
1989-04-09 00:00,244.910,0,0
1989-04-10 00:00,244.970,0,0
1989-04-11 00:00,245.025,0,0
1989-04-12 00:00,245.049,0,0
1989-04-13 00:00,245.094,0,0
1989-04-14 00:00,245.127,0,0
1989-04-15 00:00,245.146,0,0
1989-04-16 00:00,245.188,0,0
1989-04-17 00:00,245.206,0,0
1989-04-18 00:00,245.239,0,0
1989-04-19 00:00,245.277,0,0
1989-04-20 00:00,245.292,0,0
1989-04-21 00:00,245.329,0,0
1989-04-22 00:00,245.357,0,0
1989-04-23 00:00,245.350,0,0
1989-04-24 00:00,245.345,0,0
1989-04-25 00:00,245.326,0,0
1989-04-26 00:00,245.370,0,0
1989-04-27 00:00,245.383,0,0
1989-04-28 00:00,245.396,0,0
1989-04-29 00:00,245.395,0,0
1989-04-30 00:00,245.445,0,0
1989-05-01 00:00,245.429,0,0
1989-05-02 00:00,245.528,0,0
1989-05-03 00:00,245.518,0,0
1989-05-04 00:00,245.538,0,0
1989-05-05 00:00,245.544,0,0
1989-05-06 00:00,245.616,0,0
1989-05-07 00:00,245.699,0,0
1989-05-08 00:00,245.793,0,0
1989-05-09 00:00,245.824,0,0
1989-05-10 00:00,245.867,0,0
1989-05-11 00:00,245.938,0,0
1989-05-12 00:00,245.963,0,0
1989-05-13 00:00,246.013,0,0
1989-05-14 00:00,246.052,0,0
1989-05-15 00:00,246.088,0,0
1989-05-16 00:00,246.135,0,0
1989-05-17 00:00,246.169,0,0
1989-05-18 00:00,246.211,0,0
1989-05-19 00:00,246.234,0,0
1989-05-20 00:00,246.242,0,0
1989-05-21 00:00,246.271,0,0
1989-05-22 00:00,246.290,0,0
1989-05-23 00:00,246.312,0,0
1989-05-24 00:00,246.328,0,0
1989-05-25 00:00,246.310,0,0
1989-05-26 00:00,246.364,0,0
1989-05-27 00:00,246.359,0,0
1989-05-28 00:00,246.390,0,0
1989-05-29 00:00,246.388,0,0
1989-05-30 00:00,246.442,0,0
1989-05-31 00:00,246.460,0,0
1989-06-01 00:00,246.518,0,0
1989-06-02 00:00,246.562,0,0
1989-06-03 00:00,246.574,0,0
1989-06-04 00:00,246.602,0,0
1989-06-05 00:00,246.615,0,0
1989-06-06 00:00,246.595,0,0
1989-06-07 00:00,246.609,0,0
1989-06-08 00:00,246.617,0,0
1989-06-09 00:00,246.642,0,0
1989-06-10 00:00,246.678,0,0
1989-06-11 00:00,246.708,0,0
1989-06-12 00:00,246.714,0,0
1989-06-13 00:00,246.705,0,0
1989-06-14 00:00,246.709,0,0
1989-06-15 00:00,246.686,0,0
1989-06-16 00:00,246.719,0,0
1989-06-17 00:00,246.740,0,0
1989-06-18 00:00,246.776,0,0
1989-06-19 00:00,246.807,0,0
1989-06-20 00:00,246.889,0,0
1989-06-21 00:00,246.944,0,0
1989-06-22 00:00,246.966,0,0
1989-06-23 00:00,247.009,0,0
1989-06-24 00:00,247.008,0,0
1989-06-25 00:00,247.048,0,0
1989-06-26 00:00,247.039,0,0
1989-06-27 00:00,247.065,0,0
1989-06-28 00:00,247.118,0,0
1989-06-29 00:00,247.106,0,0
1989-06-30 00:00,247.076,0,0
1989-07-01 00:00,247.021,0,0
1989-07-02 00:00,247.002,0,0
1989-07-03 00:00,246.984,0,0
1989-07-04 00:00,246.977,0,0
1989-07-05 00:00,246.937,0,0
1989-07-06 00:00,246.896,0,0
1989-07-07 00:00,246.941,0,0
1989-07-08 00:00,246.893,0,0
1989-07-09 00:00,246.852,0,0
1989-07-10 00:00,246.879,0,0
1989-07-11 00:00,246.908,0,0
1989-07-12 00:00,246.831,0,0
1989-07-13 00:00,246.806,0,0
1989-07-14 00:00,246.775,0,0
1989-07-15 00:00,246.744,0,0
1989-07-16 00:00,246.690,0,0
1989-07-17 00:00,246.628,0,0
1989-07-18 00:00,246.599,0,0
1989-07-19 00:00,246.616,0,0
1989-07-20 00:00,246.602,0,0
1989-07-21 00:00,246.527,0,0
1989-07-22 00:00,246.493,0,0
1989-07-23 00:00,246.474,0,0
1989-07-24 00:00,246.451,0,0
1989-07-25 00:00,246.450,0,0
1989-07-26 00:00,246.523,0,0
1989-07-27 00:00,246.513,0,0
1989-07-28 00:00,246.586,0,0
1989-07-29 00:00,246.493,0,0
1989-07-30 00:00,246.435,0,0
1989-07-31 00:00,246.384,0,0
1989-08-01 00:00,246.331,0,0
1989-08-02 00:00,246.295,0,0
1989-08-03 00:00,246.347,0,0
1989-08-04 00:00,246.433,0,0
1989-08-05 00:00,246.492,0,0
1989-08-06 00:00,246.437,0,0
1989-08-07 00:00,246.460,0,0
1989-08-08 00:00,246.389,0,0
1989-08-09 00:00,246.323,0,0
1989-08-10 00:00,246.271,0,0
1989-08-11 00:00,246.242,0,0
1989-08-12 00:00,246.225,0,0
1989-08-13 00:00,246.176,0,0
1989-08-14 00:00,246.151,0,0
1989-08-15 00:00,246.131,0,0
1989-08-16 00:00,246.181,0,0
1989-08-17 00:00,246.175,0,0
1989-08-18 00:00,246.099,0,0
1989-08-19 00:00,246.008,0,0
1989-08-20 00:00,245.969,0,0
1989-08-21 00:00,245.998,0,0
1989-08-22 00:00,246.032,0,0
1989-08-23 00:00,246.050,0,0
1989-08-24 00:00,246.028,0,0
1989-08-25 00:00,245.916,0,0
1989-08-26 00:00,245.848,0,0
1989-08-27 00:00,245.803,0,0
1989-08-28 00:00,245.768,0,0
1989-08-29 00:00,245.738,0,0
1989-08-30 00:00,245.817,0,0
1989-08-31 00:00,245.861,0,0
1989-09-01 00:00,245.816,0,0
1989-09-02 00:00,245.891,0,0
1989-09-03 00:00,245.823,0,0
1989-09-04 00:00,245.750,0,0
1989-09-05 00:00,245.646,0,0
1989-09-06 00:00,245.651,0,0
1989-09-07 00:00,245.654,0,0
1989-09-08 00:00,245.641,0,0
1989-09-09 00:00,245.638,0,0
1989-09-10 00:00,245.660,0,0
1989-09-11 00:00,245.674,0,0
1989-09-12 00:00,245.616,0,0
1989-09-13 00:00,245.603,0,0
1989-09-14 00:00,245.561,0,0
1989-09-15 00:00,245.517,0,0
1989-09-16 00:00,245.448,0,0
1989-09-17 00:00,245.435,0,0
1989-09-18 00:00,245.429,0,0
1989-09-19 00:00,245.436,0,0
1989-09-20 00:00,245.457,0,0
1989-09-21 00:00,245.448,0,0
1989-09-22 00:00,245.439,0,0
1989-09-23 00:00,245.605,0,0
1989-09-24 00:00,245.560,0,0
1989-09-25 00:00,245.453,0,0
1989-09-26 00:00,245.473,0,0
1989-09-27 00:00,245.428,0,0
1989-09-28 00:00,245.316,0,0
1989-09-29 00:00,245.338,0,0
1989-09-30 00:00,245.354,0,0
1989-10-01 00:00,245.290,0,0
1989-10-02 00:00,245.268,0,0
1989-10-03 00:00,245.342,0,0
1989-10-04 00:00,245.353,0,0
1989-10-05 00:00,245.284,0,0
1989-10-06 00:00,245.235,0,0
1989-10-07 00:00,245.260,0,0
1989-10-08 00:00,245.221,0,0
1989-10-09 00:00,245.164,0,0
1989-10-10 00:00,245.045,0,0
1989-10-11 00:00,245.049,0,0
1989-10-12 00:00,245.031,0,0
1989-10-13 00:00,245.057,0,0
1989-10-14 00:00,245.037,0,0
1989-10-15 00:00,245.077,0,0
1989-10-16 00:00,244.977,0,0
1989-10-17 00:00,245.113,0,0
1989-10-18 00:00,245.071,0,0
1989-10-19 00:00,244.994,0,0
1989-10-20 00:00,244.932,0,0
1989-10-21 00:00,244.929,0,0
1989-10-22 00:00,244.980,0,0
1989-10-23 00:00,244.985,0,0
1989-10-24 00:00,244.993,0,0
1989-10-25 00:00,244.984,0,0
1989-10-26 00:00,244.975,0,0
1989-10-27 00:00,244.951,0,0
1989-10-28 00:00,244.955,0,0
1989-10-29 00:00,244.943,0,0
1989-10-30 00:00,244.916,0,0
1989-10-31 00:00,244.917,0,0
1989-11-01 00:00,244.944,0,0
1989-11-02 00:00,244.939,0,0
1989-11-03 00:00,244.964,0,0
1989-11-04 00:00,244.906,0,0
1989-11-05 00:00,244.789,0,0
1989-11-06 00:00,244.810,0,0
1989-11-07 00:00,244.910,0,0
1989-11-08 00:00,244.880,0,0
1989-11-09 00:00,244.885,0,0
1989-11-10 00:00,244.849,0,0
1989-11-11 00:00,244.848,0,0
1989-11-12 00:00,244.917,0,0
1989-11-13 00:00,244.828,0,0
1989-11-14 00:00,244.858,0,0
1989-11-15 00:00,244.875,0,0
1989-11-16 00:00,244.841,0,0
1989-11-17 00:00,244.879,0,0
1989-11-18 00:00,244.921,0,0
1989-11-19 00:00,244.899,0,0
1989-11-20 00:00,244.984,0,0
1989-11-21 00:00,245.151,0,0
1989-11-22 00:00,245.039,0,0
1989-11-23 00:00,244.983,0,0
1989-11-24 00:00,244.958,0,0
1989-11-25 00:00,244.940,0,0
1989-11-26 00:00,244.953,0,0
1989-11-27 00:00,244.897,0,0
1989-11-28 00:00,244.928,0,0
1989-11-29 00:00,244.978,0,0
1989-11-30 00:00,244.953,0,0
1989-12-01 00:00,244.920,0,0
1989-12-02 00:00,244.809,0,0
1989-12-03 00:00,244.941,0,0
1989-12-04 00:00,244.863,0,0
1989-12-05 00:00,244.766,0,0
1989-12-06 00:00,244.759,0,0
1989-12-07 00:00,244.799,0,0
1989-12-08 00:00,244.773,0,0
1989-12-09 00:00,244.730,0,0
1989-12-10 00:00,244.680,0,0
1989-12-11 00:00,244.734,0,0
1989-12-12 00:00,244.723,0,0
1989-12-13 00:00,244.706,0,0
1989-12-14 00:00,244.695,0,0
1989-12-15 00:00,244.698,0,0
1989-12-16 00:00,244.750,0,0
1989-12-17 00:00,244.697,0,0
1989-12-18 00:00,244.653,0,0
1989-12-19 00:00,244.667,0,0
1989-12-20 00:00,244.640,0,0
1989-12-21 00:00,244.683,0,0
1989-12-22 00:00,244.699,0,0
1989-12-23 00:00,244.635,0,0
1989-12-24 00:00,244.571,0,0
1989-12-25 00:00,244.519,0,0
1989-12-26 00:00,244.577,0,0
1989-12-27 00:00,244.532,0,0
1989-12-28 00:00,244.526,0,0
1989-12-29 00:00,244.551,0,0
1989-12-30 00:00,244.499,0,0
1989-12-31 00:00,244.474,0,0
1990-01-01 00:00,244.538,0,0
1990-01-02 00:00,244.502,0,0
1990-01-03 00:00,244.507,0,0
1990-01-04 00:00,244.481,0,0
